ID,Organisation,Country,Latitude,Longitude,Year
3865,NASA,USA,37.09024,-95.712891,1966
3866,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3867,RVSN USSR,Russia,61.52401,105.318756,1966
3868,Martin Marietta,USA,37.09024,-95.712891,1966
3869,General Dynamics,USA,37.09024,-95.712891,1966
3870,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3871,General Dynamics,USA,37.09024,-95.712891,1966
3872,General Dynamics,USA,37.09024,-95.712891,1966
3873,NASA,USA,37.09024,-95.712891,1966
3874,General Dynamics,USA,37.09024,-95.712891,1966
3875,General Dynamics,USA,37.09024,-95.712891,1966
3876,RVSN USSR,Russia,61.52401,105.318756,1966
3877,General Dynamics,USA,37.09024,-95.712891,1966
3878,RVSN USSR,Russia,61.52401,105.318756,1966
3879,NASA,USA,37.09024,-95.712891,1966
3880,General Dynamics,USA,37.09024,-95.712891,1966
3881,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3882,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3883,RVSN USSR,Russia,61.52401,105.318756,1966
3884,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3885,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3886,General Dynamics,USA,37.09024,-95.712891,1966
3887,General Dynamics,USA,37.09024,-95.712891,1966
3888,General Dynamics,USA,37.09024,-95.712891,1966
3889,RVSN USSR,Russia,61.52401,105.318756,1966
3890,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3891,General Dynamics,USA,37.09024,-95.712891,1966
3892,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3893,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3894,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3895,General Dynamics,USA,37.09024,-95.712891,1966
3896,RVSN USSR,Russia,61.52401,105.318756,1966
3897,General Dynamics,USA,37.09024,-95.712891,1966
3898,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3899,NASA,USA,37.09024,-95.712891,1966
3900,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3901,RVSN USSR,Russia,61.52401,105.318756,1966
3902,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3903,Arm??e de l'Air,France,46.227638,2.213749,1966
3904,General Dynamics,USA,37.09024,-95.712891,1966
3905,RVSN USSR,Russia,61.52401,105.318756,1966
3906,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3907,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3908,RVSN USSR,Russia,61.52401,105.318756,1966
3909,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3910,General Dynamics,USA,37.09024,-95.712891,1966
3911,RVSN USSR,Kazakhstan,48.019573,66.923684,1966
3912,RVSN USSR,Russia,61.52401,105.318756,1965
3913,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3914,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3915,Martin Marietta,USA,37.09024,-95.712891,1965
3916,RVSN USSR,Russia,61.52401,105.318756,1965
3917,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3918,NASA,USA,37.09024,-95.712891,1965
3919,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3920,NASA,USA,37.09024,-95.712891,1965
3921,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3922,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3923,Arm??e de l'Air,France,46.227638,2.213749,1965
3924,RVSN USSR,Russia,61.52401,105.318756,1965
3925,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3926,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3927,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3928,General Dynamics,USA,37.09024,-95.712891,1965
3929,RVSN USSR,Russia,61.52401,105.318756,1965
3930,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3931,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3932,General Dynamics,USA,37.09024,-95.712891,1965
3933,RVSN USSR,Russia,61.52401,105.318756,1965
3934,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3935,Martin Marietta,USA,37.09024,-95.712891,1965
3936,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3937,General Dynamics,USA,37.09024,-95.712891,1965
3938,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3939,General Dynamics,USA,37.09024,-95.712891,1965
3940,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3941,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3942,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3943,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3944,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3945,NASA,USA,37.09024,-95.712891,1965
3946,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3947,General Dynamics,USA,37.09024,-95.712891,1965
3948,General Dynamics,USA,37.09024,-95.712891,1965
3949,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3950,NASA,USA,37.09024,-95.712891,1965
3951,RVSN USSR,Russia,61.52401,105.318756,1965
3952,General Dynamics,USA,37.09024,-95.712891,1965
3953,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3954,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3955,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3956,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3957,General Dynamics,USA,37.09024,-95.712891,1965
3958,RVSN USSR,Russia,61.52401,105.318756,1965
3959,General Dynamics,USA,37.09024,-95.712891,1965
3960,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3961,Martin Marietta,USA,37.09024,-95.712891,1965
3962,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3963,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3964,NASA,USA,37.09024,-95.712891,1965
3965,General Dynamics,USA,37.09024,-95.712891,1965
3966,General Dynamics,USA,37.09024,-95.712891,1965
3967,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3968,NASA,USA,37.09024,-95.712891,1965
3969,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3970,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3971,US Air Force,USA,37.09024,-95.712891,1965
3972,General Dynamics,USA,37.09024,-95.712891,1965
3973,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3974,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3975,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3976,General Dynamics,USA,37.09024,-95.712891,1965
3977,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3978,NASA,USA,37.09024,-95.712891,1965
3979,General Dynamics,USA,37.09024,-95.712891,1965
3980,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3981,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3982,General Dynamics,USA,37.09024,-95.712891,1965
3983,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3984,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3985,General Dynamics,USA,37.09024,-95.712891,1965
3986,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3987,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3988,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3989,RVSN USSR,Russia,61.52401,105.318756,1965
3990,General Dynamics,USA,37.09024,-95.712891,1965
3991,NASA,USA,37.09024,-95.712891,1965
3992,RVSN USSR,Russia,61.52401,105.318756,1965
3993,US Air Force,USA,37.09024,-95.712891,1965
3994,RVSN USSR,Russia,61.52401,105.318756,1965
3995,General Dynamics,USA,37.09024,-95.712891,1965
3996,General Dynamics,USA,37.09024,-95.712891,1965
3997,NASA,USA,37.09024,-95.712891,1965
3998,RVSN USSR,Kazakhstan,48.019573,66.923684,1965
3999,General Dynamics,USA,37.09024,-95.712891,1964
4000,US Air Force,USA,37.09024,-95.712891,1964
4001,RVSN USSR,Russia,61.52401,105.318756,1964
4002,General Dynamics,USA,37.09024,-95.712891,1964
4003,RVSN USSR,Russia,61.52401,105.318756,1964
4004,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4005,General Dynamics,USA,37.09024,-95.712891,1964
4006,General Dynamics,USA,37.09024,-95.712891,1964
4007,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4008,RVSN USSR,Russia,61.52401,105.318756,1964
4009,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4010,General Dynamics,USA,37.09024,-95.712891,1964
4011,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4012,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4013,General Dynamics,USA,37.09024,-95.712891,1964
4014,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4015,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4016,General Dynamics,USA,37.09024,-95.712891,1964
4017,NASA,USA,37.09024,-95.712891,1964
4018,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4019,General Dynamics,USA,37.09024,-95.712891,1964
4020,US Air Force,USA,37.09024,-95.712891,1964
4021,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4022,RVSN USSR,Russia,61.52401,105.318756,1964
4023,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4024,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4025,General Dynamics,USA,37.09024,-95.712891,1964
4026,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4027,RVSN USSR,Russia,61.52401,105.318756,1964
4028,General Dynamics,USA,37.09024,-95.712891,1964
4029,General Dynamics,USA,37.09024,-95.712891,1964
4030,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4031,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4032,General Dynamics,USA,37.09024,-95.712891,1964
4033,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4034,General Dynamics,USA,37.09024,-95.712891,1964
4035,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4036,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4037,RVSN USSR,Russia,61.52401,105.318756,1964
4038,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4039,NASA,USA,37.09024,-95.712891,1964
4040,General Dynamics,USA,37.09024,-95.712891,1964
4041,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4042,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4043,General Dynamics,USA,37.09024,-95.712891,1964
4044,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4045,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4046,NASA,USA,37.09024,-95.712891,1964
4047,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4048,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4049,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4050,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4051,RVSN USSR,Russia,61.52401,105.318756,1964
4052,General Dynamics,USA,37.09024,-95.712891,1964
4053,RVSN USSR,Russia,61.52401,105.318756,1964
4054,General Dynamics,USA,37.09024,-95.712891,1964
4055,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4056,General Dynamics,USA,37.09024,-95.712891,1964
4057,RVSN USSR,Kazakhstan,48.019573,66.923684,1964
4058,NASA,USA,37.09024,-95.712891,1964
4059,NASA,USA,37.09024,-95.712891,1963
4060,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4061,General Dynamics,USA,37.09024,-95.712891,1963
4062,RVSN USSR,Russia,61.52401,105.318756,1963
4063,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4064,General Dynamics,USA,37.09024,-95.712891,1963
4065,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4066,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4067,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4068,General Dynamics,USA,37.09024,-95.712891,1963
4069,RVSN USSR,Russia,61.52401,105.318756,1963
4070,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4071,General Dynamics,USA,37.09024,-95.712891,1963
4072,US Air Force,USA,37.09024,-95.712891,1963
4073,General Dynamics,USA,37.09024,-95.712891,1963
4074,RVSN USSR,Russia,61.52401,105.318756,1963
4075,RVSN USSR,Russia,61.52401,105.318756,1963
4076,General Dynamics,USA,37.09024,-95.712891,1963
4077,General Dynamics,USA,37.09024,-95.712891,1963
4078,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4079,US Air Force,USA,37.09024,-95.712891,1963
4080,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4081,US Air Force,USA,37.09024,-95.712891,1963
4082,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4083,General Dynamics,USA,37.09024,-95.712891,1963
4084,RVSN USSR,Russia,61.52401,105.318756,1963
4085,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4086,RVSN USSR,Russia,61.52401,105.318756,1963
4087,NASA,USA,37.09024,-95.712891,1963
4088,General Dynamics,USA,37.09024,-95.712891,1963
4089,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4090,US Air Force,USA,37.09024,-95.712891,1963
4091,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4092,RVSN USSR,Russia,61.52401,105.318756,1963
4093,RVSN USSR,Russia,61.52401,105.318756,1963
4094,US Air Force,USA,37.09024,-95.712891,1963
4095,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4096,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4097,US Air Force,USA,37.09024,-95.712891,1963
4098,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4099,RVSN USSR,Kazakhstan,48.019573,66.923684,1963
4100,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4101,US Air Force,USA,37.09024,-95.712891,1962
4102,General Dynamics,USA,37.09024,-95.712891,1962
4103,NASA,USA,37.09024,-95.712891,1962
4104,US Air Force,USA,37.09024,-95.712891,1962
4105,US Air Force,USA,37.09024,-95.712891,1962
4106,US Air Force,USA,37.09024,-95.712891,1962
4107,US Air Force,USA,37.09024,-95.712891,1962
4108,US Air Force,USA,37.09024,-95.712891,1962
4109,General Dynamics,USA,37.09024,-95.712891,1962
4110,US Air Force,USA,37.09024,-95.712891,1962
4111,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4112,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4113,US Air Force,USA,37.09024,-95.712891,1962
4114,US Air Force,USA,37.09024,-95.712891,1962
4115,US Air Force,USA,37.09024,-95.712891,1962
4116,RVSN USSR,Russia,61.52401,105.318756,1962
4117,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4118,RVSN USSR,Russia,61.52401,105.318756,1962
4119,General Dynamics,USA,37.09024,-95.712891,1962
4120,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4121,US Air Force,USA,37.09024,-95.712891,1962
4122,NASA,USA,37.09024,-95.712891,1962
4123,US Air Force,USA,37.09024,-95.712891,1962
4124,US Air Force,USA,37.09024,-95.712891,1962
4125,US Air Force,USA,37.09024,-95.712891,1962
4126,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4127,US Air Force,USA,37.09024,-95.712891,1962
4128,US Air Force,USA,37.09024,-95.712891,1962
4129,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4130,US Air Force,USA,37.09024,-95.712891,1962
4131,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4132,US Air Force,USA,37.09024,-95.712891,1962
4133,General Dynamics,USA,37.09024,-95.712891,1962
4134,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4135,US Air Force,USA,37.09024,-95.712891,1962
4136,RVSN USSR,Russia,61.52401,105.318756,1962
4137,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4138,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4139,General Dynamics,USA,37.09024,-95.712891,1962
4140,US Air Force,USA,37.09024,-95.712891,1962
4141,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4142,US Air Force,USA,37.09024,-95.712891,1962
4143,General Dynamics,USA,37.09024,-95.712891,1962
4144,US Air Force,USA,37.09024,-95.712891,1962
4145,General Dynamics,USA,37.09024,-95.712891,1962
4146,US Air Force,USA,37.09024,-95.712891,1962
4147,RVSN USSR,Russia,61.52401,105.318756,1962
4148,US Air Force,USA,37.09024,-95.712891,1962
4149,US Air Force,USA,37.09024,-95.712891,1962
4150,US Air Force,USA,37.09024,-95.712891,1962
4151,US Air Force,USA,37.09024,-95.712891,1962
4152,General Dynamics,USA,37.09024,-95.712891,1962
4153,US Air Force,USA,37.09024,-95.712891,1962
4154,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4155,US Air Force,USA,37.09024,-95.712891,1962
4156,RVSN USSR,Russia,61.52401,105.318756,1962
4157,NASA,USA,37.09024,-95.712891,1962
4158,US Air Force,USA,37.09024,-95.712891,1962
4159,US Air Force,USA,37.09024,-95.712891,1962
4160,US Air Force,USA,37.09024,-95.712891,1962
4161,General Dynamics,USA,37.09024,-95.712891,1962
4162,US Air Force,USA,37.09024,-95.712891,1962
4163,General Dynamics,USA,37.09024,-95.712891,1962
4164,US Air Force,USA,37.09024,-95.712891,1962
4165,NASA,USA,37.09024,-95.712891,1962
4166,RVSN USSR,Kazakhstan,48.019573,66.923684,1962
4167,RVSN USSR,Russia,61.52401,105.318756,1962
4168,General Dynamics,USA,37.09024,-95.712891,1962
4169,US Air Force,USA,37.09024,-95.712891,1962
4170,General Dynamics,USA,37.09024,-95.712891,1962
4171,RVSN USSR,Russia,61.52401,105.318756,1962
4172,RVSN USSR,Russia,61.52401,105.318756,1962
4173,General Dynamics,USA,37.09024,-95.712891,1962
4174,US Air Force,USA,37.09024,-95.712891,1962
4175,US Air Force,USA,37.09024,-95.712891,1962
4176,US Air Force,USA,37.09024,-95.712891,1962
4177,NASA,USA,37.09024,-95.712891,1962
4178,US Air Force,USA,37.09024,-95.712891,1962
4179,General Dynamics,USA,37.09024,-95.712891,1962
4180,US Air Force,USA,37.09024,-95.712891,1962
4181,US Air Force,USA,37.09024,-95.712891,1962
4182,General Dynamics,USA,37.09024,-95.712891,1961
4183,RVSN USSR,Russia,61.52401,105.318756,1961
4184,US Air Force,USA,37.09024,-95.712891,1961
4185,RVSN USSR,Kazakhstan,48.019573,66.923684,1961
4186,NASA,USA,37.09024,-95.712891,1961
4187,General Dynamics,USA,37.09024,-95.712891,1961
4188,General Dynamics,USA,37.09024,-95.712891,1961
4189,US Air Force,USA,37.09024,-95.712891,1961
4190,US Air Force,USA,37.09024,-95.712891,1961
4191,US Air Force,USA,37.09024,-95.712891,1961
4192,NASA,USA,37.09024,-95.712891,1961
4193,RVSN USSR,Russia,61.52401,105.318756,1961
4194,US Air Force,USA,37.09024,-95.712891,1961
4195,General Dynamics,USA,37.09024,-95.712891,1961
4196,US Air Force,USA,37.09024,-95.712891,1961
4197,US Air Force,USA,37.09024,-95.712891,1961
4198,NASA,USA,37.09024,-95.712891,1961
4199,US Air Force,USA,37.09024,-95.712891,1961
4200,General Dynamics,USA,37.09024,-95.712891,1961
4201,US Air Force,USA,37.09024,-95.712891,1961
4202,NASA,USA,37.09024,-95.712891,1961
4203,General Dynamics,USA,37.09024,-95.712891,1961
4204,US Air Force,USA,37.09024,-95.712891,1961
4205,RVSN USSR,Kazakhstan,48.019573,66.923684,1961
4206,US Air Force,USA,37.09024,-95.712891,1961
4207,US Air Force,USA,37.09024,-95.712891,1961
4208,NASA,USA,37.09024,-95.712891,1961
4209,General Dynamics,USA,37.09024,-95.712891,1961
4210,US Air Force,USA,37.09024,-95.712891,1961
4211,US Air Force,USA,37.09024,-95.712891,1961
4212,NASA,USA,37.09024,-95.712891,1961
4213,US Air Force,USA,37.09024,-95.712891,1961
4214,US Air Force,USA,37.09024,-95.712891,1961
4215,US Air Force,USA,37.09024,-95.712891,1961
4216,NASA,USA,37.09024,-95.712891,1961
4217,NASA,USA,37.09024,-95.712891,1961
4218,RVSN USSR,Kazakhstan,48.019573,66.923684,1961
4219,US Air Force,USA,37.09024,-95.712891,1961
4220,US Air Force,USA,37.09024,-95.712891,1961
4221,US Air Force,USA,37.09024,-95.712891,1961
4222,RVSN USSR,Kazakhstan,48.019573,66.923684,1961
4223,NASA,USA,37.09024,-95.712891,1961
4224,RVSN USSR,Kazakhstan,48.019573,66.923684,1961
4225,US Air Force,USA,37.09024,-95.712891,1961
4226,NASA,USA,37.09024,-95.712891,1961
4227,US Air Force,USA,37.09024,-95.712891,1961
4228,US Air Force,USA,37.09024,-95.712891,1961
4229,NASA,USA,37.09024,-95.712891,1961
4230,RVSN USSR,Kazakhstan,48.019573,66.923684,1961
4231,RVSN USSR,Kazakhstan,48.019573,66.923684,1961
4232,General Dynamics,USA,37.09024,-95.712891,1961
4233,NASA,USA,37.09024,-95.712891,1961
4234,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4235,US Air Force,USA,37.09024,-95.712891,1960
4236,NASA,USA,37.09024,-95.712891,1960
4237,General Dynamics,USA,37.09024,-95.712891,1960
4238,US Air Force,USA,37.09024,-95.712891,1960
4239,NASA,USA,37.09024,-95.712891,1960
4240,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4241,US Air Force,USA,37.09024,-95.712891,1960
4242,US Air Force,USA,37.09024,-95.712891,1960
4243,NASA,USA,37.09024,-95.712891,1960
4244,US Air Force,USA,37.09024,-95.712891,1960
4245,US Air Force,USA,37.09024,-95.712891,1960
4246,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4247,General Dynamics,USA,37.09024,-95.712891,1960
4248,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4249,US Air Force,USA,37.09024,-95.712891,1960
4250,General Dynamics,USA,37.09024,-95.712891,1960
4251,US Air Force,USA,37.09024,-95.712891,1960
4252,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4253,US Air Force,USA,37.09024,-95.712891,1960
4254,US Air Force,USA,37.09024,-95.712891,1960
4255,US Air Force,USA,37.09024,-95.712891,1960
4256,US Air Force,USA,37.09024,-95.712891,1960
4257,NASA,USA,37.09024,-95.712891,1960
4258,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4259,US Air Force,USA,37.09024,-95.712891,1960
4260,US Air Force,USA,37.09024,-95.712891,1960
4261,General Dynamics,USA,37.09024,-95.712891,1960
4262,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4263,US Air Force,USA,37.09024,-95.712891,1960
4264,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4265,US Air Force,USA,37.09024,-95.712891,1960
4266,RVSN USSR,Kazakhstan,48.019573,66.923684,1960
4267,US Air Force,USA,37.09024,-95.712891,1960
4268,US Air Force,USA,37.09024,-95.712891,1960
4269,US Air Force,USA,37.09024,-95.712891,1960
4270,General Dynamics,USA,37.09024,-95.712891,1960
4271,US Air Force,USA,37.09024,-95.712891,1960
4272,US Air Force,USA,37.09024,-95.712891,1960
4273,General Dynamics,USA,37.09024,-95.712891,1959
4274,US Air Force,USA,37.09024,-95.712891,1959
4275,US Air Force,USA,37.09024,-95.712891,1959
4276,RVSN USSR,Kazakhstan,48.019573,66.923684,1959
4277,US Navy,USA,37.09024,-95.712891,1959
4278,US Air Force,USA,37.09024,-95.712891,1959
4279,RVSN USSR,Kazakhstan,48.019573,66.923684,1959
4280,NASA,USA,37.09024,-95.712891,1959
4281,US Air Force,USA,37.09024,-95.712891,1959
4282,US Air Force,USA,37.09024,-95.712891,1959
4283,US Air Force,USA,37.09024,-95.712891,1959
4284,US Air Force,USA,37.09024,-95.712891,1959
4285,US Navy,USA,37.09024,-95.712891,1959
4286,RVSN USSR,Kazakhstan,48.019573,66.923684,1959
4287,US Air Force,USA,37.09024,-95.712891,1959
4288,US Navy,USA,37.09024,-95.712891,1959
4289,US Air Force,USA,37.09024,-95.712891,1959
4290,US Air Force,USA,37.09024,-95.712891,1959
4291,US Navy,USA,37.09024,-95.712891,1959
4292,RVSN USSR,Kazakhstan,48.019573,66.923684,1959
